ID,Carats,Cert,Clarity,Color,Cut,Depth,Fluroescence,Known_Conflict_Diamond,Measurements,Polish,Regions,Shape,Symmetry,Table,Vendor,Offers,Price,Retail,Proj Profit,Profit Perc
3443,1.3,AGSL,VS2,J, ,62.2,Faint,,7x6.96x4.34,Excellent,Australia,Round,Excellent,56,2,,"$7,244","$11,721","$4,477",62%
3447,1.11,AGSL,VS2,I, ,62.7,None,,6.58x6.63X4.15, ,DR Congo,Round, ,57,3,,"$7,908","$10,573","$2,666",34%
3448,1.03,AGSL,SI1,I, ,62.7,Faint,,6.42*6.47*4.04,Excellent,DR Congo,Round,Excellent,57,2,,"$6,714","$9,354","$2,640",39%
3452,1.14,AGSL,SI2,E, ,59,Medium Bl..,,6.84x6.9x4.05,Excellent,Botswana,Oval,Excellent,,2,,"$9,318","$13,364","$4,046",43%
3453,1.17,,VVS2,J, ,62.5,None,,6.74x6.79x4.23,Excellent,Botswana,Round,Excellent,,2,,"$7,298","$10,022","$2,725",37%
3455,1.4,AGSL,VS2,K, ,62.3,Faint,,7.12x7.15x4.44, ,South Africa,Emerald, ,57,1,,"$6,586","$10,175","$3,589",54%
3468,1.3,GemEx,SI2,I, ,59.9,None,,7.08x7.05x4.23,Excellent,Russia,Oval,Excellent,61,4,,"$7,863","$10,883","$3,021",38%
3472,1.5,AGSL,SI1,K, ,61.8,Strong Bl..,,7.29x7.25x4.49,Excellent,Botswana,Radiant,Very good,58,3,,"$7,374","$10,674","$3,300",45%
3474,1.07,AGSL,VVS1,K, ,62.4,Medium,,6.57x6.53x4.08,Excellent,DR Congo,Round,Excellent,,3,,"$5,148","$8,665","$3,517",68%
3475,1.07,AGSL,VS2,I, ,61.6,Faint,,6.55x6.58x4.05,Excellent,Canada,Round,Excellent,,2,,"$7,676","$11,393","$3,718",48%
3476,1.2,GemEx,SI2,H, ,61, ,,6.81x6.85x4.17,Excellent,Canada,Princess,Excellent,60,3,,"$7,930","$10,570","$2,640",33%
3477,1.13,AGSL,VS2,I, ,62.5,,FALSE,6.63x6.66x4.15, ,Botswana,Round, ,58,4,,"$8,464","$11,940","$3,476",41%
3478,1.4,AGSL,SI1,J, ,61.3,,,7.16x7.18x4.39,Excellent,Russia,Round,Excellent,59,3,,"$8,445","$12,418","$3,974",47%
3482,1.21,,VS2,I, ,62.5,None,,6.81x6.78x4.25,Excellent,Zimbabwe,Round,Excellent,58,1,,"$7,869","$11,727","$3,858",49%
3483,1.01,AGSL,SI1,H,Very good,,None,,6.31x6.39x4.02,Excellent,DR Congo,Round,Good,,3,,"$6,221","$9,622","$3,401",55%
3485,1.28,GemEx,SI1,J,Good,62,Medium Bl..,,6.95x6.97x4.31,Fair,Russia,Round,Excellent,56,4,,"$7,572","$12,417","$4,845",64%
3492,1.01,AGSL,SI1,D, ,,Very Smal..,,6.34x6.38x4.02,Excellent,Australia,Round,Excellent,57,4,,"$9,955","$13,591","$3,636",37%
3497,1.22,AGSL,VS1,K,Excellent,62.1,,,6.85x6.87x4.26,Excellent,Russia,Radiant,Excellent,56,2,,"$6,292","$8,752","$2,460",39%
3503,1.23,AGSL,SI2,I,Very good,60.7,None,,6.89x6.92x4.19,Very good,Angola,Emerald,Very good,58,1,,"$7,229","$11,429","$4,201",58%
3506,1.33,AGSL,VS1,J, ,62.5,None,,7.04x6.99x4.38,Excellent,Botswana,Round,Excellent,57,2,,"$7,980","$13,604","$5,624",70%
3508,1.1,AGSL,VS2,H, ,60,Faint,,6.73x6.69x4.03,Excellent,Other/Unknown,Oval,Excellent,,2,,"$7,756","$12,654","$4,898",63%
3511,1.25,AGSL,SI2,G, ,61.8,Faint,,6.92x6.94x4.28,Excellent,Botswana,Princess,Excellent,,2,,"$8,783","$13,939","$5,156",59%
3516,1.06,AGSL,SI1,G, ,62.9,Faint,,6.45x6.5x4.07, ,Russia,Round, ,,2,,"$7,682","$11,883","$4,202",55%
3517,1.01,AGSL,SI1,D, ,,None,,6.52x6.47x3.96,Very good,Botswana,Round,Very good,,2,"$9,063","$8,240","$16,196","$7,956",97%
3520,1,AGSL,VVS2,F, ,65.6,Strong Bl..,,6.22x6.26x4.09, ,Russia,Marquise, ,53,3,,"$8,911","$13,392","$4,482",50%
3524,1.03,AGSL,SI2,E, ,,None,,6.48x6.54x4,Excellent,Russia,Marquis,Excellent,57,2,,"$6,663","$10,468","$3,805",57%
3527,1.01,AGSL,VS1,G, ,,None,,6.41x6.39x4,Excellent,Botswana,Round,Excellent,57,2,"$8,763","$7,967","$14,180","$6,213",78%
3528,1.01,,SI1,G,Good,62.2,,,6.24x6.28x3.9,Good,South Africa,Round,Good,,4,,"$6,389","$9,696","$3,307",52%
3530,1,GemEx,SI1,G,Very good,60.3,Faint,FALSE,6.43x6.48x3.89,Very good,Russia,Round,Good,63,2,,"$7,386","$9,485","$2,099",28%
3531,1.01,GemEx,VS2,H, ,62.3,None,,6.31x6.35x3.94,Excellent,Russia,Round,Very good,60,3,,"$7,033","$12,318","$5,285",75%
3540,1.01,AGSL,VS1,F, ,63,Strong Bl..,,6.4x6.36x4.02,Excellent,Canada,Round,Very good,57,2,"$9,670","$8,791","$16,001","$7,210",82%
3555,1,AGSL,SI1,E, ,,,,6.54x6.59x3.88,Excellent,Botswana,Round,Very good,57,4,,"$7,850","$11,082","$3,232",41%
3558,1.23,,SI1,I, ,62.6, ,,6.79x6.84x4.26,Very good,DR Congo,Round,Excellent,58,1,,"$8,331","$11,122","$2,791",34%
3562,1.01,,SI1,E, ,,Faint,,6.52x6.55x3.92, ,DR Congo,Round, ,,2,,"$7,837","$11,966","$4,130",53%
3564,1.08,AGSL,SI1,G, ,61.4,Faint,,6.53x6.56x4.02, ,Australia,Emerald, ,,4,,"$7,731","$12,530","$4,800",62%
3565,1.14,,SI1,G, ,,None,,6.84x6.81x4.07,Excellent,South Africa,Radiant,Excellent,60,4,,"$8,946","$14,149","$5,203",58%
3570,1,GemEx,IF,I, ,61.3,Faint,,6.42x6.39x3.93,Excellent,Russia,Round,Excellent,,3,,"$7,615","$11,370","$3,755",49%
3577,1.13,AGSL,VS2,H, ,59.9,,,6.8x6.79x4.07,Excellent,Australia,Pear,Excellent,61,2,,"$8,216","$13,149","$4,933",60%
3580,1.02,AGSL,SI1,G, ,59.4,None,FALSE,6.52x6.56x3.89, ,South Africa,Round, ,62,3,,"$7,356","$9,826","$2,471",34%
3582,1.04,AGSL,SI2,G, ,,None,,6.43x6.46x4.02,Excellent,DR Congo,Round,Excellent,58,4,,"$7,490","$6,993",-$497,-7%
3583,1.3,AGSL,SI2,H, ,,None,,6.97x6.93*4.34,Excellent,DR Congo,Round,Excellent,57,2,,"$8,350","$13,564","$5,214",62%
3585,1.51,AGSL,SI2,K, ,62.3,Faint,,7.29x7.33x4.55, ,Botswana,Asscher, ,59,2,,"$7,059","$9,659","$2,600",37%
3586,1.26,AGSL,VS1,K,Excellent,61.7,,,6.92x6.94x4.28,Excellent,Russia,Round,Excellent,57,2,,"$6,526","$9,101","$2,576",39%
3591,1.08,AGSL,VS2,J, ,60.9,None,,6.63x6.6x4.03,Excellent,South Africa,Round,Excellent,60,4,,"$7,849","$9,432","$1,583",20%
3593,1.22,AGSL,VS1,I, ,62.5,,,6.82x6.78x4.25,Excellent,Russia,Emerald,Excellent,57,2,,"$7,733","$12,698","$4,965",64%
3602,1.1,AGSL,VVS2,I, ,62.2,None,,6.57x6.61x4.1, ,South Africa,Radiant, ,57,2,,"$7,509","$11,723","$4,214",56%
3603,1.3,AGSL,SI2,I, ,62.1,Faint,FALSE,6.95x6.98x4.33,Excellent,Russia,Round,Excellent,,1,,"$7,900","$12,332","$4,433",56%
3604,1.43,AGSL,VS1,K, ,62.2,Medium Bl..,FALSE,7.17x7.21x4.47, ,Russia,Round, ,,3,,"$7,536","$11,606","$4,070",54%
3626,1.05,AGSL,VS2,G, ,62.1,Faint,,6.52x6.48x4.04,Excellent,South Africa,Round,Excellent,57,4,,"$9,067","$12,957","$3,890",43%
3627,1.01,AGSL,SI1,F, ,60.7,None,,6.47x6.52x3.95, ,DR Congo,Round, ,,2,,"$8,332","$13,064","$4,732",57%
3634,1.4,AGSL,SI1,J, ,62,Strong Bl..,,7.17x7.14x4.44,Excellent,Other/Unknown,Round,Excellent,59,2,,"$8,267","$12,383","$4,116",50%
3635,1.13,AGSL,VS1,I, ,,None,,6.77x6.82x4.05,Very good,Botswana,Round,Excellent,59,2,,"$8,533","$11,511","$2,979",35%
3645,1.07,AGSL,VS1,I, ,62,None,,6.52x6.57x4.06,Excellent,Russia,Radiant,Excellent,57,2,,"$8,341","$12,766","$4,425",53%
3646,1.12,AGSL,SI1,G, ,62.1,None,,6.6x6.63x4.11, ,DR Congo,Round, ,57,3,,"$7,764","$8,751",$988,13%
3651,1.53,AGSL,SI2,J, ,64.2,None,,7.16x7.21x4.61, ,Russia,Radiant, ,57,2,,"$10,562","$14,165","$3,603",34%
3653,1.31,AGSL,SI2,J,Excellent,60.3,None,,7.08x7.1*4.28,Excellent,Canada,Princess,Excellent,,2,,"$8,224","$12,841","$4,617",56%
3654,1.05,AGSL,VS2,G, ,61.7,None,,6.54x6.5x4.02,Excellent,DR Congo,Emerald,Excellent,59,2,,"$8,401","$11,508","$3,107",37%
3658,1.31,AGSL,SI2,H, ,62.1,None,,7x7.01x4.35, ,Other/Unknown,Round, ,,2,,"$8,716","$13,089","$4,373",50%
3660,1.01,AGSL,VS1,H,Very good,60.5,None,,6.47x6.52x3.93,Very good,Australia,Pear,Good,,4,,"$9,161","$12,894","$3,733",41%
3662,1.3,AGSL,SI1,I, ,61.6,None,,6.96x7.01x4.3,Excellent,DR Congo,Round,Excellent,59,1,,"$8,478","$12,628","$4,150",49%
3668,1.13,AGSL,SI1,E, ,60,Medium Bl..,,6.71x6.76x4.04, ,Botswana,Round, ,62,1,,"$8,227","$13,213","$4,986",61%
3669,0.91,AGSL,SI1,D, ,,None,,6.19x6.2x3.85,Excellent,Canada,Round,Excellent,56,2,,"$6,718","$10,884","$4,166",62%
3676,1.24,AGSL,SI2,H,Excellent,62.2,,FALSE,6.84x6.88x4.27,Excellent,Canada,Round,Excellent,57,2,,"$7,904","$10,675","$2,772",35%
3678,1.51,AGSL,SI1,J, ,,Faint,,7.22*7.14x4.63,Very good,Botswana,Round,Very good,,2,,"$8,778","$12,843","$4,065",46%
3680,1.21,AGSL,SI1,H, ,60.5,None,,6.9x6.87x4.16,Excellent,South Africa,Round,Excellent,59,4,,"$9,290","$11,760","$2,471",27%
3682,1.05,AGSL,VVS2,J, ,,Faint,,6.55x6.51x4.01,Excellent,Russia,Round,Excellent,,3,,"$5,823","$8,980","$3,157",54%
3686,1.4,AGSL,SI1,J, ,,Faint,,7.11x7.14x4.46, ,Russia,Round, ,,2,,"$8,250","$12,969","$4,719",57%
3688,1.1,,SI1,D, ,60.9,Medium Bl..,,6.65x6.68x4.06, ,Russia,Round, ,58,1,"$9,146","$8,315","$15,595","$7,280",88%
3689,1.08,AGSL,VS2,G, ,60.2,Faint,,6.67x6.64x4.01,Excellent,Botswana,Princess,Excellent,60,4,,"$8,354","$12,558","$4,204",50%
3694,1.21,AGSL,VS1,I, ,62.5,None,,6.82x6.79x4.25,Excellent,Botswana,Round,Excellent,57,2,,"$8,147","$13,221","$5,074",62%
3698,1.22,AGSL,SI2,G, ,,None,,6.8x6.83x4.24, ,Russia,Round, ,,2,,"$7,360","$11,956","$4,596",62%
3700,1.49,AGSL,VS1,K, ,62.2,None,,7.34x7.31x4.56,Excellent,Russia,Radiant,Excellent,58,3,,"$8,215","$11,037","$2,822",34%
3702,1.4,AGSL,VS1,J, ,63,Strong Bl..,,7.12x7.08x4.47,Excellent,Canada,Round,Excellent,57,2,"$8,221","$7,474","$15,202","$7,728",103%
3708,1.24,AGSL,SI2,G, ,61.8, ,FALSE,6.92*6.96+4.29,Excellent,Russia,Round,Excellent,53,2,,"$8,166","$13,367","$5,202",64%
3710,1.03,GemEx,SI1,H, ,62.4,None,,6.44x6.5x4.04,Excellent,Russia,Round,Very good,54,2,,"$6,843","$12,052","$5,210",76%
3714,1,AGSL,VVS2,G, ,60.9,,,6.39x6.35x3.88,Excellent,Canada,Pear,Excellent,61,2,,"$8,299","$13,083","$4,784",58%
3736,1.21,AGSL,SI1,I,Very good,63.6,None,FALSE,6.71x6.73x4.27,Excellent,Botswana,Round,Very good,56,2,,"$7,553","$10,539","$2,986",40%
3737,1.27,AGSL,SI1,J,Excellent,59.1,None,,7.06x7.09x4.18,Excellent,South Africa,Round,Excellent,,3,,"$6,991","$12,068","$5,078",73%
3740,1.47,AGSL,VS1,L, ,60.2,None,,7.35x7.44x4.45,Very good,Angola,Round,Very good,58,2,,"$8,114","$10,572","$2,458",30%
3741,0.96,AGSL,SI1,D, ,,None,,6.31x6.34x3.91,Excellent,Australia,Round,Excellent,,2,,"$7,604","$11,619","$4,016",53%
3742,1.2,AGSL,VS1,I, ,62,Faint,,6.76x6.8x4.2, ,Russia,Marquise, ,,1,,"$8,205","$13,685","$5,481",67%
3743,1.5,AGSL,SI1,J, ,63.7,None,,7.22x7.2x4.6,Excellent,Russia,Round,Excellent,57,2,,"$8,668","$13,675","$5,007",58%
3744,1.4,AGSL,SI1,J, ,62.6,Strong Bl..,,7.1x7.16x4.46,Excellent,Australia,Round,Excellent,57,2,,"$8,443","$12,659","$4,216",50%
3749,1.31,AGSL,SI2,H, ,62.5, ,FALSE,6.98x6.99x4.37,Excellent,Russia,Round,Excellent,57,2,,"$8,646","$13,279","$4,633",54%
3750,1.01,AGSL,VS2,G, ,59.3,,,6.47x6.5x3.85,Excellent,DR Congo,Radiant,Excellent,62,3,,"$8,565","$11,699","$3,134",37%
3751,1.01,AGSL,VS2,I, ,60.8,None,,6.37x6.29x3.85,Excellent,Russia,Round,Very good,62,2,,"$7,031","$9,486","$2,455",35%
3754,1,AGSL,VS1,F, ,,Faint,,6.28x6.26x4.03,Excellent,DR Congo,Emerald,Excellent,55,4,,"$9,568","$11,897","$2,329",24%
3755,1,AGSL,VS1,F, ,,None,,6.34x6.3x3.99,Good,Russia,Round,Excellent,,4,"$10,104","$9,185","$16,243","$7,058",77%
3756,1.04,AGSL,SI1,G, ,62.4,Faint,FALSE,6.47x6.5x4.05,Excellent,Other/Unknown,Princess,Excellent,57,3,,"$8,044","$11,912","$3,868",48%
3758,1.21,AGSL,SI1,F, ,62,Strong Bl..,,6.8x6.82x4.22,Very good,Russia,Round,Excellent,,4,,"$9,412","$13,589","$4,177",44%
3765,1.7,AGSL,SI1,L, ,62,Medium Bl..,TRUE,7.65x7.63x4.74,Excellent,DR Congo,Pear,Excellent,,2,,"$8,908","$11,615","$2,707",30%
3767,1.27,GemEx,VS2,I, ,,,FALSE,6.98x7.02x4.29, ,Russia,Round, ,57,2,,"$9,105","$13,640","$4,536",50%
3769,0.9,AGSL,VVS1,G, ,60.3,None,,6.27x6.32x3.8, ,Botswana,Round, ,57,3,,"$6,868","$10,737","$3,869",56%
3772,1.01,AGSL,SI1,F, ,, ,,6.39x6.41x4.01,Excellent,Australia,Radiant,Excellent,56,3,,"$7,156","$11,212","$4,056",57%
3773,1.4,GemEx,SI1,J, ,,Medium Bl..,,7.28x7.3X4.3, ,South Africa,Round, ,61,3,,"$7,867","$13,232","$5,365",68%
3774,1.09,AGSL,VVS2,H, ,62.2,Faint,,6.62x6.59x4.11,Excellent,Angola,Round,Excellent,57,2,,"$8,665","$10,624","$1,960",23%
3775,1.01,AGSL,VS1,F, ,64.2,None,,6.32x6.29x4.05,Very good,Russia,Round,Excellent,56,2,,"$9,044","$14,180","$5,136",57%
3776,1.09,AGSL,VVS2,J, ,62.5,Faint,,6.61x6.58x4.12,Excellent,Botswana,Round,Very good,,4,,"$7,808","$11,505","$3,697",47%
3778,1.01,AGSL,VS2,G, ,60.4,Faint,,6.49x6.52x3.93, ,Russia,Emerald, ,61,2,,"$8,320","$12,346","$4,026",48%
3783,1.27,AGSL,SI1,I, ,62.3, ,,6.88x6.93x4.3,Excellent,Russia,Round,Very good,58,2,,"$8,135","$13,477","$5,342",66%
3790,1.7,,VS1,L, ,,Strong Bl..,,7.63x7.59x4.76,Excellent,Canada,Round,Excellent,57,4,,"$9,573","$10,376",$803,8%
3797,1.74,AGSL,VVS2,S-t,Very good,64.6,None,,7.47x7.52x4.84,Excellent,Russia,Round,Excellent,55,4,,"$9,778","$13,108","$3,331",34%
3801,1.41,AGSL,SI2,I, ,62.4,None,,7.17x7.14x4.46,Excellent,Angola,Round,Excellent,57,2,,"$9,205","$10,591","$1,386",15%
3804,1.01,AGSL,VS1,F, ,63.5,None,,6.35x6.3x4.02,Excellent,Botswana,Round,Very good,54,2,,"$9,360","$14,885","$5,525",59%
3806,1.01,AGSL,VS1,F, ,64.1,Faint,TRUE,6.31x6.27x4.03,Excellent,DR Congo,Round,Excellent,57,2,,"$8,611","$13,292","$4,682",54%
3815,1.33,AGSL,SI2,G, ,60.6,None,,7.14x7.11x4.32,Excellent,Angola,Round,Excellent,59,4,,"$8,752","$13,464","$4,712",54%
3820,1.03,AGSL,VS1,F, ,64,None,,6.32x6.3x4.04,Excellent,Canada,Round,Excellent,59,1,,"$9,295","$13,457","$4,163",45%
3824,1.4,AGSL,VS2,J, ,62.5,Medium Bl..,,7.11x7.16x4.46, ,Russia,Round, ,58,4,,"$8,576","$14,336","$5,760",67%
3825,1.14,AGSL,VS2,H, ,62.4,Medium Bl..,,6.66x6.7x4.17,Excellent,Russia,Round,Excellent,57,3,,"$8,483","$13,958","$5,475",65%
3826,1.26,AGSL,SI1,J, ,59.9,Strong,,7.03x7.01x4.2,Very good,DR Congo,Round,Excellent,60,3,"$6,548","$5,953","$10,807","$4,855",82%
3828,1.52,AGSL,VS2,K, ,,Medium Bl..,,7.28x7.32x4.62,Excellent,Canada,Princess,Very good,,2,,"$8,221","$12,946","$4,725",57%
3830,1,AGSL,VS1,G, ,,None,,6.5x6.53x3.86,Excellent,Canada,Oval ,Very good,62,2,"$8,153","$7,412","$14,232","$6,820",92%
3832,1.31,AGSL,VS2,I, ,59.6,None,,7.14x7.11x4.25,Excellent,Botswana,Round,Excellent,,1,,"$9,254","$13,654","$4,400",48%
3836,1.21,AGSL,SI1,F, ,,,,6.9x6.81x4.17,Excellent,Canada,Round,Good,60,2,,"$8,932","$13,376","$4,444",50%
3841,1.01,AGSL,VS1,F, ,61.3,Faint,,6.44x6.4x3.94,Very good,Canada,Oval,Very good,63,4,,"$10,562","$17,114","$6,552",62%
3844,1.01,AGSL,VS1,F, ,63.2,None,,6.4x6.35x4.03,Excellent,South Africa,Round,Excellent,59,4,,"$9,649","$15,788","$6,139",64%
3850,1.1,AGSL,VVS1,I, ,61.9, ,,6.61X6.64x4.1,Excellent,Russia,Princess,Excellent,55,2,"$8,800","$8,000","$14,686","$6,686",84%
3853,1.01,AGSL,VVS1,H, ,61.1,Faint,,6.43x6.48x3.94, ,Russia,Round, ,61,3,,"$7,475","$12,263","$4,788",64%
3856,1.01,AGSL,VVS1,H, ,60.7,Faint,,6.47x6.48x3.93, ,Angola,Round, ,62,3,,"$7,360","$12,846","$5,487",75%
3863,1.11,AGSL,SI1,G, ,60.9,None,,6.69x6.74x4.09, ,Canada,Round, ,,4,,"$8,574","$12,876","$4,302",50%
3872,1.03,AGSL,VS2,D, ,61.3,Strong Bl..,,6.51x6.53x4, ,DR Congo,Emerald, ,56,2,,"$10,412","$15,506","$5,094",49%
3878,1.3,AGSL,VS1,J,Very good,63.6,Medium Bl..,,6.84x6.88x4.36,Very good,South Africa,Round,Excellent,,4,,"$8,305","$11,618","$3,313",40%
3879,1.14,GemEx,SI1,E,Good,64.4,Medium Bl..,,6.38x6.47x4.14,Good,Botswana,Round,Very good,,3,,"$7,356","$11,915","$4,559",62%
3891,1,AGSL,IF,I, ,60.3,None,,6.46x6.48x3.9,Excellent,Australia,Round,Excellent,,4,,"$12,069","$11,444",-$625,-5%
3897,1.4,,VS1,J, ,60.3,None,,7.2x7.22x4.35, ,Russia,Round, ,,4,"$9,987","$9,080","$16,447","$7,368",81%
3902,1.5,AGSL,VS1,J, ,62.2,Strong Bl..,,7.34x7.29x4.55,Excellent,Australia,Round,Excellent,55,2,,"$10,327","$14,606","$4,279",41%
3903,1.5,AGSL,SI1,J, ,61.4,Faint,,7.38x7.35x4.52,Excellent,Russia,Round,Excellent,,4,,"$10,353","$14,239","$3,887",38%
3906,1.07,AGSL,VS1,H, ,61,None,,6.6x6.64x4.04, ,DR Congo,Round, ,,4,,"$9,289","$10,913","$1,624",17%
3907,1.45,AGSL,SI1,J, ,,,,7.4x7.43x4.37, ,Russia,Round, ,,2,,"$10,113","$14,028","$3,915",39%
3911,1.51,GemEx,SI2,J, ,63.5, ,,7.22x7.26x4.59,Excellent,Canada,Princess,Excellent,56,3,,"$8,221","$12,705","$4,484",55%
3916,1.01,AGSL,VS2,F, ,59.8,Faint,,6.5x6.52x3.89, ,Canada,Radiant, ,60,2,,"$8,310","$14,319","$6,010",72%
3922,1.31,AGSL,VS2,I, ,63.9, ,,6.83x6.9x4.38,Excellent,Russia,Round,Very good,59,2,,"$8,845","$11,875","$3,030",34%
3924,1.3,,SI2,F, ,,None,,6.93x6.97x4.31, ,Russia,Oval, ,61,1,,"$8,504","$13,365","$4,861",57%
3926,1.01,AGSL,VVS2,I, ,65.5,None,,6.26x6.2x4.08,Very good,Canada,Round,Good,,2,,"$6,587","$9,886","$3,299",50%
3929,1.25,AGSL,SI2,G,Excellent,,Medium Bl..,,6.89x6.93x4.26,Very good,Russia,Princess,Very good,,2,,"$7,903","$12,296","$4,393",56%
3933,1.01,AGSL,VVS1,G, ,63.5,None,,6.34x6.26x4,Excellent,Russia,Emerald,Very good,58,4,,"$8,682","$14,736","$6,054",70%
3935,1,,VS2,E, ,58.2,Faint,,6.54x6.57x3.81,Excellent,Russia,Round,Very good,60,2,"$10,326","$9,387","$17,236","$7,849",84%
3938,1.04,AGSL,VS1,H, ,62.3,None,,6.47x6.5x4.04,Excellent,Canada,Round,Excellent,58,3,,"$7,931","$13,890","$5,959",75%
3941,1.19,,VS2,H, ,61.8,None,,6.81x6.83x4.21, ,Botswana,Princess, ,56,3,,"$9,203","$15,206","$6,003",65%
3945,1,AGSL,VVS1,G, ,63.4,None,,6.34x6.29x4,Excellent,Australia,Round,Excellent,60,3,,"$8,030","$13,900","$5,870",73%
3949,1.22,,SI2,H,Very good,62.1,None,,6.77x6.8x4.21,Good,Russia,Round,Excellent,,4,,"$7,961","$10,815","$2,854",36%
3951,1.5,AGSL,SI2,J, ,60.8, ,,7.35x7.4x4.48,Excellent,DR Congo,ROUND,Very good,59,2,,"$9,847","$13,163","$3,316",34%
3953,1.43,AGSL,VS1,J, ,62.4,Faint,,7.16x7.19x4.48, ,DR Congo,Round, ,57,2,,"$8,937","$13,799","$4,862",54%
3961,1.07,AGSL,VVS2,H, ,60.2,None,,6.62x6.66x4, ,DR Congo,Round, ,59,3,,"$8,906","$12,261","$3,355",38%
3962,1.46,AGSL,VS1,J, ,59.2,None,,7.43x7.4x4.39,Excellent,Canada,Oval,Excellent,61,2,,"$10,429","$16,849","$6,420",62%
3964,1.3,GemEx,SI2,G,Excellent,59.3,None,,7.12x7.15x4.23,Excellent,DR Congo,Round,Excellent,61,2,,"$8,666","$8,667",$1,0%
3971,1.53,AGSL,SI1,J, ,61.8,None,,7.41x7.36x4.56,Excellent,Botswana,Oval,Very good,,3,,"$10,110","$15,863","$5,753",57%
3989,1.1,AGSL,VS1,H, ,61.8,None,,6.61x6.64x4.1,Excellent,Russia,Round,Excellent,58,4,,"$9,402","$12,855","$3,453",37%
3993,1,GemEx,VS1,G, ,62.4,None,FALSE,6.35x6.41x3.98,Excellent,Angola,Round,Excellent,,3,,"$7,704","$12,416","$4,712",61%
3994,1.02,AGSL,SI1,E, ,61.8,None,,6.42x6.46x3.98,Excellent,DR Congo,Round,Excellent,60,4,,"$9,240","$11,803","$2,564",28%
3998,1.26,,SI1,G, ,62.2,None,,6.91x6.88x4.29,Excellent,South Africa,Radiant,Excellent,,4,,"$10,630","$16,245","$5,615",53%
4004,1.6,,SI2,I, ,62.4,None,,7.48x7.45x4.66,Excellent,Russia,Pear,Excellent,57,4,,"$12,298","$15,662","$3,365",27%
4009,1.1,AGSL,VVS2,G, ,59.6,Medium Bl..,,6.72+6.73x4.01, ,Russia,Radiant, ,60,4,,"$9,861","$15,346","$5,486",56%
4010,1.51,,I1,G, ,62.5,None,,7.34x7.36x4.6,Excellent,DR Congo,Oval,Excellent,56,3,,"$9,622","$15,173","$5,551",58%
4021,1.4,AGSL,SI1,I, ,,None,,7.14x7.19x4.43, ,Australia,Round, ,59,2,"$9,585","$8,714","$16,122","$7,408",85%
4025,1.21,AGSL,VS2,H, ,62.6,None,,6.76x6.8x4.24, ,Canada,Oval, ,,2,"$8,721","$7,929","$15,196","$7,267",92%
4031,1.22,AGSL,VS1,I, ,61.8,None,,6.83x6.85x4.23,Excellent,Botswana,Round,Excellent,58,2,,"$8,672","$13,649","$4,977",57%
4039,1.03,GemEx,SI1,E, ,59.1,Faint,,6.57x6.62x3.9,Excellent,Russia,Emerald,Excellent,61,2,,"$8,081","$11,714","$3,633",45%
4052,1.13,AGSL,VVS2,H, ,60.4,None,,6.75x6.77x4.09,Excellent,Australia,Oval ,Excellent,59,4,,"$10,576","$14,217","$3,641",34%
4058,1,AGSL,VS1,H, ,63.1,None,,6.32x6.26x3.97,Excellent,Russia,Emerald,Very good,58,2,"$8,392","$7,629","$14,956","$7,327",96%
4061,1.33,AGSL,IF,J, ,61.3,,,7.07x7.14x4.36,Excellent,Russia,Round,Very good,55,2,"$9,241","$8,401","$21,574","$13,173",157%
4065,1.09,AGSL,SI1,E, ,59,None,,6.7x6.75x3.97,Excellent,Russia,Round,Excellent,62,3,,"$8,067","$13,055","$4,989",62%
4073,1.01,,VVS1,G, ,62.3,None,,6.42x6.47x4.01,Excellent,Australia,Emerald,Very good,,4,,"$9,135","$13,965","$4,830",53%
4079,1.21,AGSL,VS1,F, ,63.4,Medium Bl..,,6.76x6.8*4.3,Excellent,Canada,Princess,Excellent,,2,,"$13,568","$19,776","$6,208",46%
4080,1.23,AGSL,SI2,E, ,,,,6.87x6.9X4.24,Excellent,Russia,Round,Excellent,,3,,"$8,727","$15,299","$6,572",75%
4083,1.4,AGSL,SI1,H, ,59.1,Medium Bl..,,7.3x7.31x4.32, ,Botswana,Marquise, ,59,4,,"$11,188","$16,851","$5,663",51%
4084,1.4,AGSL,SI1,H, ,62.9,,,7.15x7.11x4.49,Excellent,Canada,Round,Very good,,3,,"$9,332","$15,974","$6,642",71%
4090,1.01,GemEx,VS2,D, ,59.5,Faint,,6.6x6.57x3.92,Excellent,Russia,Marquise,Excellent,60,2,,"$11,448","$19,210","$7,762",68%
4093,1.32,GemEx,SI1,G, ,60.6,None,,7.11x7.06x4.3,Excellent,South Africa,Oval,Excellent,,3,,"$10,768","$16,151","$5,383",50%
4103,1.22,GemEx,VS1,H, ,,Medium Bl..,,6.99x7.03x4.14,Very good,Canada,Round,Excellent,,2,,"$11,642","$17,293","$5,651",49%
4105,1.32,AGSL,SI2,E, ,62.2, ,,7.02x7.04x4.38,Excellent,Russia,Radiant,Excellent,56,3,,"$9,855","$15,385","$5,530",56%
4116,1.5,GemEx,SI2,I, ,62.6,None,FALSE,7.27x7.32x4.57,Excellent,Russia,Radiant,Excellent,57,4,,"$10,586","$13,490","$2,904",27%
4119,2,AGSL,SI2,M, ,62.4,Faint,,7.98x8.02x4.99,Excellent,Australia,Emerald,Excellent,59,2,,"$15,737","$13,292","-$2,445",-16%
